FIPSCd,CountyName,StateCd,UnemploymentPct,PovertyPct,EducBachlOrHigherPct,PercentDem,PercentRep
48055.0,,,0.039,0.145,0.14300000000000002,39.8,55.6
48057.0,,,0.057999999999999996,0.163,0.162,30.4,66.7
48059.0,,,0.036000000000000004,0.14,0.16,10.2,87.4
48061.0,,,0.069,0.277,0.172,64.6,32.1
48063.0,,,0.057,0.203,0.167,27.7,70.5
48065.0,,,0.032,0.085,0.292,8.5,88.9
48067.0,,,0.06,0.19,0.153,19.4,79.1
48069.0,,,0.033,0.172,0.134,26.4,70.8
48071.0,,,0.065,0.095,0.20500000000000002,17.6,79.7
48073.0,,,0.045,0.172,0.18100000000000002,20.8,77.2
48075.0,,,0.03,0.203,0.185,12.1,86.5
48077.0,,,0.035,0.11800000000000001,0.179,10.7,87.3
48079.0,,,0.046,0.24800000000000003,0.105,21.1,75.4
48081.0,,,0.037000000000000005,0.133,0.20600000000000002,9.8,88.9
48083.0,,,0.045,0.252,0.14400000000000002,10.6,87.4
48085.0,,,0.035,0.059000000000000004,0.509,39.2,56.2
48087.0,,,0.036000000000000004,0.18,0.156,12.6,85.2
48089.0,,,0.04,0.149,0.189,23.3,74.6
48091.0,,,0.034,0.08900000000000001,0.36,23.0,73.1
48093.0,,,0.037000000000000005,0.15,0.18600000000000003,15.1,82.6
48095.0,,,0.042,0.154,0.113,13.9,82.9
48097.0,,,0.036000000000000004,0.13,0.227,14.8,82.9
48099.0,,,0.044000000000000004,0.136,0.154,27.9,67.4
48101.0,,,0.042,0.212,0.167,14.4,83.4
48103.0,,,0.053,0.11699999999999999,0.11699999999999999,21.7,75.8
48105.0,,,0.04,0.168,0.08900000000000001,26.7,70.3
48107.0,,,0.042,0.223,0.13,27.3,68.9
48109.0,,,0.037000000000000005,0.22100000000000003,0.09,59.6,36.7
48111.0,,,0.021,0.115,0.12400000000000001,14.5,82.0
48113.0,,,0.039,0.14800000000000002,0.30100000000000005,61.1,34.9
48115.0,,,0.049,0.217,0.127,23.4,74.0
48117.0,,,0.031000000000000003,0.177,0.142,28.2,69.3
48119.0,,,0.034,0.17500000000000002,0.174,17.6,80.6
48121.0,,,0.033,0.071,0.434,37.5,57.7
48123.0,,,0.044000000000000004,0.188,0.136,17.0,80.8
48125.0,,,0.048,0.212,0.152,14.1,83.1
48127.0,,,0.051,0.312,0.10099999999999999,67.4,30.2
48129.0,,,0.036000000000000004,0.19899999999999998,0.189,13.0,83.9
48131.0,,,0.077,0.28600000000000003,0.087,66.9,31.6
48133.0,,,0.043,0.168,0.127,11.2,86.6
48135.0,,,0.040999999999999995,0.135,0.15,28.1,68.7
48137.0,,,0.032,0.226,0.20600000000000002,28.4,69.6
48139.0,,,0.035,0.085,0.22100000000000003,25.7,71.1
48141.0,,,0.046,0.21,0.222,69.1,25.9
48143.0,,,0.034,0.158,0.278,15.6,81.1
48145.0,,,0.042,0.276,0.121,32.1,65.7
48147.0,,,0.033,0.129,0.162,17.7,79.7
48149.0,,,0.032,0.10800000000000001,0.18100000000000002,19.3,78.4
48151.0,,,0.036000000000000004,0.147,0.18,23.4,73.5
48153.0,,,0.055,0.20199999999999999,0.174,22.2,75.2
48155.0,,,0.034,0.18,0.167,22.1,75.0
48157.0,,,0.046,0.08,0.457,51.6,45.0
48159.0,,,0.046,0.14800000000000002,0.198,15.3,82.3
48161.0,,,0.064,0.161,0.11699999999999999,19.2,78.8
48163.0,,,0.039,0.27899999999999997,0.07200000000000001,52.2,45.9
48165.0,,,0.03,0.15,0.11199999999999999,13.0,84.8
48167.0,,,0.053,0.12,0.295,36.7,59.3
48169.0,,,0.033,0.253,0.102,15.2,82.9
48171.0,,,0.026000000000000002,0.109,0.334,17.4,79.6
48173.0,,,0.027000000000000003,0.094,0.253,5.6,91.9
48175.0,,,0.049,0.152,0.17600000000000002,26.2,70.5
48177.0,,,0.035,0.167,0.132,24.9,72.7
48179.0,,,0.052000000000000005,0.17,0.128,9.5,88.2
48181.0,,,0.035,0.134,0.20199999999999999,21.8,74.9
48183.0,,,0.052000000000000005,0.165,0.204,28.1,69.4
48185.0,,,0.054000000000000006,0.18,0.13699999999999998,23.0,74.1
48187.0,,,0.033,0.09300000000000001,0.268,32.0,63.8
48189.0,,,0.051,0.19899999999999998,0.161,23.7,72.1
48191.0,,,0.061,0.24,0.127,15.1,81.8
48193.0,,,0.039,0.161,0.228,13.3,84.7
48195.0,,,0.025,0.11900000000000001,0.159,8.8,88.9
48197.0,,,0.04,0.18,0.14400000000000002,16.5,79.9
48199.0,,,0.061,0.127,0.168,12.2,86.1
48201.0,,,0.051,0.159,0.305,54.2,41.8
48203.0,,,0.052000000000000005,0.17300000000000001,0.188,27.0,71.0
48205.0,,,0.02,0.08900000000000001,0.17,8.8,88.8
48207.0,,,0.048,0.20600000000000002,0.12300000000000001,17.8,79.5
48209.0,,,0.032,0.122,0.36600000000000005,46.3,47.2
48211.0,,,0.025,0.1,0.227,10.7,86.5
48213.0,,,0.042,0.172,0.18100000000000002,18.9,79.0
48215.0,,,0.075,0.295,0.17800000000000002,68.6,28.1
48217.0,,,0.039,0.149,0.16399999999999998,19.6,78.1
48219.0,,,0.037000000000000005,0.162,0.136,17.3,79.6
48221.0,,,0.042,0.106,0.263,15.3,81.8
48223.0,,,0.036000000000000004,0.13699999999999998,0.17300000000000001,18.6,79.4
48225.0,,,0.043,0.223,0.145,23.8,74.7
48227.0,,,0.043,0.18100000000000002,0.129,20.3,76.3
48229.0,,,0.057999999999999996,0.18300000000000002,0.076,37.2,57.7
48231.0,,,0.04,0.16899999999999998,0.19100000000000003,20.2,76.5
48233.0,,,0.06,0.129,0.13699999999999998,10.5,86.6
48235.0,,,0.03,0.09300000000000001,0.14800000000000002,11.8,86.8
48237.0,,,0.037000000000000005,0.174,0.114,9.4,89.0
48239.0,,,0.04,0.16,0.18300000000000002,17.1,80.9
48241.0,,,0.075,0.2,0.11599999999999999,19.3,79.2
48243.0,,,0.032,0.128,0.363,35.9,59.1
48245.0,,,0.07400000000000001,0.18600000000000003,0.189,48.5,49.0
48247.0,,,0.073,0.273,0.113,77.2,20.3
48249.0,,,0.076,0.237,0.113,54.2,43.8
48251.0,,,0.038,0.10400000000000001,0.185,19.2,77.5
48253.0,,,0.053,0.209,0.109,15.8,81.2
48255.0,,,0.035,0.22100000000000003,0.13699999999999998,27.3,70.7
48257.0,,,0.035,0.09300000000000001,0.207,25.0,72.1
48259.0,,,0.031000000000000003,0.073,0.39,18.2,78.6
48261.0,,,0.033,0.152,0.065,53.2,45.2
48263.0,,,0.026000000000000002,0.133,0.23800000000000002,13.6,83.1
48265.0,,,0.034,0.133,0.259,20.2,76.5
48267.0,,,0.035,0.18600000000000003,0.193,10.6,87.2
48269.0,,,0.036000000000000004,0.139,0.198,3.1,93.7
48271.0,,,0.055999999999999994,0.201,0.115,32.1,65.7
48273.0,,,0.059000000000000004,0.255,0.24100000000000002,49.7,46.0
48275.0,,,0.04,0.20600000000000002,0.20500000000000002,18.2,79.4
48277.0,,,0.042,0.162,0.171,19.3,78.5
48279.0,,,0.052000000000000005,0.2,0.16399999999999998,19.7,77.8
48281.0,,,0.037000000000000005,0.132,0.201,18.1,78.2
48283.0,,,0.037000000000000005,0.292,0.151,54.9,42.5
48285.0,,,0.036000000000000004,0.121,0.174,13.6,85.0
48287.0,,,0.033,0.127,0.17600000000000002,21.0,76.6
48289.0,,,0.063,0.161,0.159,12.3,86.3
48291.0,,,0.071,0.155,0.09300000000000001,20.1,78.1
48293.0,,,0.055999999999999994,0.19100000000000003,0.138,22.9,75.1
48295.0,,,0.032,0.134,0.188,10.2,87.7
48297.0,,,0.047,0.174,0.113,17.3,80.9
48299.0,,,0.038,0.129,0.266,17.6,79.8
48301.0,,,0.05,0.09699999999999999,0.047,6.2,89.1
48303.0,,,0.032,0.189,0.287,28.5,66.9
48305.0,,,0.037000000000000005,0.18100000000000002,0.17,20.2,77.4
48307.0,,,0.035,0.19399999999999998,0.16,15.6,82.5
48309.0,,,0.039,0.17300000000000001,0.22899999999999998,34.6,61.7
48311.0,,,0.019,0.11599999999999999,0.207,8.0,91.3
48313.0,,,0.047,0.18300000000000002,0.13,20.6,78.2
48315.0,,,0.057,0.228,0.141,27.5,70.6
48317.0,,,0.032,0.133,0.20600000000000002,15.2,82.8
48319.0,,,0.034,0.125,0.203,17.2,80.7
48321.0,,,0.073,0.18,0.147,28.5,69.2
48323.0,,,0.09300000000000001,0.27,0.11800000000000001,76.5,20.7
48325.0,,,0.039,0.147,0.2,26.9,70.1
48327.0,,,0.048,0.20600000000000002,0.158,17.8,79.2
48329.0,,,0.03,0.107,0.268,20.5,75.7
48331.0,,,0.05,0.193,0.15,23.7,73.7
48333.0,,,0.036000000000000004,0.158,0.23,10.8,87.1
48335.0,,,0.054000000000000006,0.20600000000000002,0.11800000000000001,16.1,81.3
48337.0,,,0.04,0.153,0.162,10.3,87.5
48339.0,,,0.044000000000000004,0.08900000000000001,0.337,22.5,74.0
48341.0,,,0.028999999999999998,0.11699999999999999,0.134,20.8,75.5
48343.0,,,0.086,0.184,0.16,28.7,69.4
48345.0,,,0.036000000000000004,0.177,0.156,6.5,92.1
48347.0,,,0.043,0.239,0.252,30.4,65.8
48349.0,,,0.039,0.16899999999999998,0.156,24.4,73.2
48351.0,,,0.08,0.20800000000000002,0.08800000000000001,24.4,73.8
48353.0,,,0.04,0.193,0.133,21.7,74.9
48355.0,,,0.054000000000000006,0.161,0.209,47.2,48.8
48357.0,,,0.036000000000000004,0.12300000000000001,0.18300000000000002,9.2,88.2
48359.0,,,0.025,0.128,0.265,8.3,89.9
48361.0,,,0.069,0.13699999999999998,0.157,18.0,79.9
48363.0,,,0.040999999999999995,0.168,0.166,16.7,80.8
48365.0,,,0.054000000000000006,0.15,0.147,17.6,81.1
48367.0,,,0.035,0.08,0.269,14.8,82.3
48369.0,,,0.025,0.133,0.161,30.1,67.8
48371.0,,,0.047,0.20600000000000002,0.096,37.2,59.1
48373.0,,,0.061,0.18,0.12300000000000001,20.7,77.2
48375.0,,,0.032,0.185,0.14800000000000002,26.9,68.8
48377.0,,,0.094,0.23399999999999999,0.20199999999999999,66.2,29.6
48379.0,,,0.036000000000000004,0.17,0.10800000000000001,13.4,84.6
48381.0,,,0.027999999999999997,0.08800000000000001,0.309,15.5,80.6
48383.0,,,0.038,0.114,0.11,18.6,78.8
48385.0,,,0.057,0.182,0.219,15.6,82.4
48387.0,,,0.052000000000000005,0.195,0.138,22.3,76.2
48389.0,,,0.036000000000000004,0.251,0.095,52.1,44.5
48391.0,,,0.055999999999999994,0.16899999999999998,0.121,35.1,62.1
48393.0,,,0.038,0.07,0.312,3.6,95.3
48395.0,,,0.047,0.174,0.15,31.4,66.5
48397.0,,,0.034,0.053,0.4,24.4,71.8
48399.0,,,0.037000000000000005,0.17300000000000001,0.19100000000000003,12.0,86.1
48401.0,,,0.051,0.152,0.155,20.7,77.3
48403.0,,,0.086,0.20199999999999999,0.14400000000000002,13.2,86.0
48405.0,,,0.075,0.21600000000000003,0.121,25.5,73.5
48407.0,,,0.057,0.182,0.10099999999999999,19.7,78.1
48409.0,,,0.077,0.19,0.14300000000000002,36.4,60.4
48411.0,,,0.032,0.171,0.151,12.4,86.0
48413.0,,,0.037000000000000005,0.162,0.203,19.8,77.7
48415.0,,,0.043,0.172,0.166,13.9,83.7
48417.0,,,0.03,0.142,0.27399999999999997,6.9,91.7
48419.0,,,0.052000000000000005,0.20800000000000002,0.153,19.4,79.0
48421.0,,,0.031000000000000003,0.125,0.214,10.3,86.5
48423.0,,,0.040999999999999995,0.156,0.252,26.6,70.5
48425.0,,,0.046,0.10400000000000001,0.2,13.9,82.7
48427.0,,,0.11800000000000001,0.32,0.09699999999999999,79.1,19.0
48429.0,,,0.045,0.195,0.168,10.1,87.8
48431.0,,,0.037000000000000005,0.122,0.214,11.1,86.7
48433.0,,,0.034,0.153,0.125,19.3,79.2
48435.0,,,0.051,0.14300000000000002,0.198,22.1,76.0
48437.0,,,0.040999999999999995,0.19899999999999998,0.13,21.1,76.3
48439.0,,,0.037000000000000005,0.11599999999999999,0.311,43.5,52.2
48441.0,,,0.035,0.152,0.24100000000000002,22.2,73.3
48443.0,,,0.046,0.193,0.17300000000000001,32.0,65.7
48445.0,,,0.05,0.215,0.128,24.0,73.5
48447.0,,,0.043,0.154,0.2,10.4,88.5
48449.0,,,0.054000000000000006,0.163,0.158,27.7,69.8
48451.0,,,0.037000000000000005,0.135,0.23800000000000002,23.9,71.8
48453.0,,,0.031000000000000003,0.115,0.47500000000000003,66.3,27.4
48455.0,,,0.055,0.21,0.11699999999999999,19.3,79.2
48457.0,,,0.073,0.196,0.121,15.6,82.8
48459.0,,,0.052000000000000005,0.16399999999999998,0.16899999999999998,14.9,82.9
48461.0,,,0.037000000000000005,0.14,0.111,21.9,74.2
48463.0,,,0.047,0.20500000000000002,0.151,43.2,54.0
48465.0,,,0.051,0.214,0.18100000000000002,51.4,43.5
48467.0,,,0.038,0.131,0.166,12.9,85.0
48469.0,,,0.048,0.157,0.195,28.5,68.5
48471.0,,,0.046,0.231,0.203,30.9,65.4
48473.0,,,0.049,0.155,0.192,34.4,63.0
48475.0,,,0.04,0.151,0.135,22.9,74.5
48477.0,,,0.042,0.129,0.239,22.9,74.2
48479.0,,,0.042,0.273,0.174,74.4,22.8
48481.0,,,0.045,0.16,0.15,28.8,69.0
48483.0,,,0.039,0.145,0.146,8.4,90.5
48485.0,,,0.037000000000000005,0.168,0.22399999999999998,23.1,72.8
48487.0,,,0.047,0.16399999999999998,0.152,19.7,77.2
48489.0,,,0.11,0.35000000000000003,0.09,67.2,30.3
48491.0,,,0.033,0.061,0.402,42.0,51.9
48493.0,,,0.035,0.091,0.195,24.9,72.7
48495.0,,,0.051,0.147,0.107,22.4,74.9
48497.0,,,0.04,0.111,0.172,13.8,83.8
48499.0,,,0.047,0.152,0.16,14.1,84.1
48501.0,,,0.035,0.12,0.151,18.5,78.2
48503.0,,,0.038,0.158,0.196,11.4,86.0
48505.0,,,0.07400000000000001,0.3,0.114,65.6,32.8
48507.0,,,0.11199999999999999,0.316,0.076,77.7,20.4
49001.0,,,0.040999999999999995,0.092,0.185,10.6,73.8
49003.0,,,0.033,0.079,0.227,11.0,62.4
49005.0,,,0.027999999999999997,0.15,0.369,18.7,46.4
49007.0,,,0.051,0.153,0.157,21.7,66.3
49009.0,,,0.049,0.067,0.09300000000000001,16.3,70.3
49011.0,,,0.031000000000000003,0.054000000000000006,0.36200000000000004,21.6,44.9
49013.0,,,0.057,0.133,0.145,7.2,79.4
49015.0,,,0.051,0.132,0.15,8.9,79.8
49017.0,,,0.075,0.099,0.21100000000000002,15.3,68.7
49019.0,,,0.053,0.10800000000000001,0.278,43.4,43.4
49021.0,,,0.042,0.156,0.287,13.7,65.3
49023.0,,,0.034,0.102,0.168,10.7,67.7
49025.0,,,0.034,0.109,0.27,21.2,64.6
49027.0,,,0.033,0.12400000000000001,0.214,8.2,73.7
49029.0,,,0.027999999999999997,0.040999999999999995,0.4,11.1,61.4
49031.0,,,0.05,0.167,0.227,5.0,87.0
49033.0,,,0.032,0.092,0.228,9.5,71.7
49035.0,,,0.031000000000000003,0.092,0.336,42.8,32.6
49037.0,,,0.07,0.259,0.17300000000000001,37.1,48.9
49039.0,,,0.039,0.142,0.192,10.5,65.8
49041.0,,,0.039,0.12400000000000001,0.168,8.1,77.7
49043.0,,,0.031000000000000003,0.049,0.535,50.9,35.6
49045.0,,,0.036000000000000004,0.068,0.226,21.2,51.3
49047.0,,,0.06,0.127,0.14300000000000002,7.8,76.7
49049.0,,,0.028999999999999998,0.105,0.394,14.0,51.3
49051.0,,,0.033,0.052000000000000005,0.387,25.3,50.5
49053.0,,,0.035,0.11199999999999999,0.281,16.7,68.8
49055.0,,,0.07400000000000001,0.13699999999999998,0.26,19.2,68.0
49057.0,,,0.037000000000000005,0.10800000000000001,0.24,27.2,47.2
50001.0,,,0.027999999999999997,0.083,0.36700000000000005,63.8,30.1
50003.0,,,0.036000000000000004,0.12300000000000001,0.34299999999999997,58.4,36.2
50005.0,,,0.037000000000000005,0.15,0.27899999999999997,49.7,42.7
50007.0,,,0.022000000000000002,0.10800000000000001,0.49600000000000005,70.5,23.7
50009.0,,,0.046,0.146,0.147,37.7,55.7
50011.0,,,0.03,0.08900000000000001,0.247,48.3,45.2
50013.0,,,0.034,0.08199999999999999,0.383,55.4,39.4
50015.0,,,0.039,0.11800000000000001,0.376,62.2,30.7
50017.0,,,0.03,0.10400000000000001,0.3,55.9,37.1
50019.0,,,0.051,0.152,0.22,47.2,46.9
50021.0,,,0.035,0.10800000000000001,0.3,49.3,45.1
50023.0,,,0.028999999999999998,0.094,0.405,64.9,27.9
50025.0,,,0.031000000000000003,0.11599999999999999,0.37,67.8,25.8
50027.0,,,0.025,0.099,0.36,63.0,30.9
51001.0,,,0.045,0.17800000000000002,0.196,42.8,54.5
51003.0,,,0.033,0.079,0.523,59.3,34.3
51005.0,,,0.046,0.145,0.158,29.6,66.7
51007.0,,,0.04,0.114,0.145,30.6,66.9
51009.0,,,0.040999999999999995,0.127,0.19899999999999998,32.9,63.6
51011.0,,,0.044000000000000004,0.11900000000000001,0.20600000000000002,25.4,71.8
51013.0,,,0.025,0.057,0.741,77.0,16.9
51015.0,,,0.034,0.08900000000000001,0.23399999999999999,22.1,71.3
51017.0,,,0.03,0.10099999999999999,0.159,26.9,69.0
51019.0,,,0.039,0.09,0.28300000000000003,23.1,72.5
51021.0,,,0.040999999999999995,0.13699999999999998,0.142,14.5,82.3
51023.0,,,0.035,0.064,0.28300000000000003,24.1,71.7
51025.0,,,0.053,0.215,0.131,58.5,39.8
51027.0,,,0.071,0.27899999999999997,0.10800000000000001,18.7,79.1
51029.0,,,0.054000000000000006,0.17500000000000002,0.114,42.9,54.5
51031.0,,,0.040999999999999995,0.113,0.215,24.2,71.4
51033.0,,,0.043,0.096,0.192,45.3,50.3
51035.0,,,0.044000000000000004,0.168,0.145,18.8,78.4
51036.0,,,0.048,0.12,0.128,59.9,36.9
51037.0,,,0.046,0.174,0.11900000000000001,37.2,60.1
51041.0,,,0.036000000000000004,0.067,0.384,46.2,48.5
51043.0,,,0.034,0.067,0.315,37.5,57.3
51045.0,,,0.043,0.11699999999999999,0.192,19.4,76.8
51047.0,,,0.036000000000000004,0.099,0.23399999999999999,35.1,60.4
51049.0,,,0.040999999999999995,0.153,0.167,41.7,55.2
51051.0,,,0.068,0.25,0.09300000000000001,20.8,77.0
51053.0,,,0.045,0.10099999999999999,0.166,42.6,55.0
51057.0,,,0.048,0.136,0.189,47.5,49.6
51059.0,,,0.03,0.067,0.6070000000000001,65.3,29.1
51061.0,,,0.033,0.057,0.353,34.9,59.6
51063.0,,,0.037000000000000005,0.12400000000000001,0.19399999999999998,28.9,66.3
51065.0,,,0.03,0.067,0.32299999999999995,42.6,52.0
51067.0,,,0.039,0.133,0.207,27.1,69.2
51069.0,,,0.032,0.067,0.277,29.7,65.0
51071.0,,,0.047,0.114,0.17,23.8,72.4
51073.0,,,0.033,0.098,0.228,27.7,67.0
51075.0,,,0.035,0.061,0.389,35.1,60.1
51077.0,,,0.04,0.19100000000000003,0.128,19.4,77.1
51079.0,,,0.03,0.083,0.267,30.8,62.5
51081.0,,,0.043,0.239,0.075,58.6,39.8
51083.0,,,0.049,0.179,0.159,40.7,57.2
51085.0,,,0.033,0.054000000000000006,0.379,31.1,63.5
51087.0,,,0.037000000000000005,0.095,0.42100000000000004,57.8,36.8
51089.0,,,0.046,0.162,0.128,34.1,63.3
51091.0,,,0.033,0.125,0.25,26.7,68.9
51093.0,,,0.038,0.085,0.269,37.5,58.4
51095.0,,,0.035,0.068,0.479,44.7,49.8
51097.0,,,0.035,0.12300000000000001,0.189,40.1,57.0
51099.0,,,0.037000000000000005,0.068,0.342,33.4,61.3
51101.0,,,0.034,0.068,0.19,30.3,65.6
51103.0,,,0.052000000000000005,0.129,0.319,43.4,53.3
51105.0,,,0.052000000000000005,0.282,0.111,17.4,80.6
51107.0,,,0.03,0.03,0.598,55.4,38.6
51109.0,,,0.034,0.10800000000000001,0.23199999999999998,35.5,60.0
51111.0,,,0.040999999999999995,0.20500000000000002,0.106,39.9,57.5
51113.0,,,0.028999999999999998,0.113,0.269,31.8,63.7
51115.0,,,0.037000000000000005,0.09699999999999999,0.269,29.5,66.4
51117.0,,,0.049,0.17500000000000002,0.182,43.3,54.6
51119.0,,,0.032,0.136,0.22100000000000003,35.2,61.2
51121.0,,,0.038,0.23,0.46299999999999997,46.9,45.6
51125.0,,,0.035,0.132,0.308,44.6,50.3
51127.0,,,0.032,0.055,0.269,29.1,66.7
51131.0,,,0.055999999999999994,0.18600000000000003,0.23199999999999998,53.1,43.8
51133.0,,,0.052000000000000005,0.14400000000000002,0.264,34.6,62.2
51135.0,,,0.038,0.22100000000000003,0.13699999999999998,42.1,55.3
51137.0,,,0.038,0.091,0.256,34.7,61.3
51139.0,,,0.051,0.154,0.132,23.6,73.4
51141.0,,,0.042,0.145,0.14300000000000002,20.8,76.0
51143.0,,,0.043,0.126,0.141,29.0,68.6
51145.0,,,0.033,0.054000000000000006,0.284,24.2,70.7
51147.0,,,0.048,0.23399999999999999,0.249,50.4,45.0
51149.0,,,0.045,0.107,0.23,39.8,56.7
51153.0,,,0.034,0.061,0.39799999999999996,57.4,37.3
51155.0,,,0.053,0.14800000000000002,0.185,27.6,68.3
51157.0,,,0.035,0.08900000000000001,0.336,39.2,57.0
51159.0,,,0.036000000000000004,0.184,0.134,36.9,60.6
51161.0,,,0.034,0.073,0.34700000000000003,33.5,61.5
51163.0,,,0.040999999999999995,0.126,0.258,32.8,62.4
51165.0,,,0.032,0.084,0.24800000000000003,25.6,69.2
51167.0,,,0.052000000000000005,0.20199999999999999,0.136,19.1,78.0
51169.0,,,0.04,0.17600000000000002,0.133,15.7,82.0
51171.0,,,0.034,0.095,0.192,25.9,69.2
51173.0,,,0.05,0.177,0.145,20.7,76.0
51175.0,,,0.036000000000000004,0.147,0.19,40.5,56.8
51177.0,,,0.037000000000000005,0.069,0.304,39.0,55.8
51179.0,,,0.036000000000000004,0.046,0.387,42.7,51.8
51181.0,,,0.044000000000000004,0.128,0.19100000000000003,52.0,44.9
51183.0,,,0.059000000000000004,0.22399999999999998,0.11699999999999999,57.1,40.8
51185.0,,,0.055999999999999994,0.18100000000000002,0.152,15.7,82.0
51187.0,,,0.037000000000000005,0.09300000000000001,0.209,29.0,66.1
51191.0,,,0.040999999999999995,0.139,0.23399999999999999,21.6,75.1
51193.0,,,0.045,0.155,0.21100000000000002,44.9,52.2
51195.0,,,0.064,0.233,0.139,17.9,79.9
51197.0,,,0.05,0.138,0.18300000000000002,20.9,75.8
51199.0,,,0.035,0.05,0.436,38.1,55.3
51510.0,,,0.027999999999999997,0.10099999999999999,0.618,76.8,17.8
51520.0,,,0.045,0.193,0.23,26.3,70.1
51530.0,,,0.042,0.14,0.163,28.9,59.8
51540.0,,,0.031000000000000003,0.203,0.514,80.4,13.3
51550.0,,,0.038,0.09300000000000001,0.315,47.0,48.3
51570.0,,,0.04,0.098,0.23600000000000002,28.1,67.4
51580.0,,,0.06,0.159,0.146,38.6,56.9
51590.0,,,0.055999999999999994,0.244,0.189,58.6,38.7
51595.0,,,0.053,0.23399999999999999,0.153,64.7,33.5
51600.0,,,0.028999999999999998,0.077,0.569,62.1,31.2
51610.0,,,0.026000000000000002,0.034,0.7809999999999999,75.8,17.3
51620.0,,,0.053,0.20800000000000002,0.253,62.3,35.2
51630.0,,,0.044000000000000004,0.141,0.429,60.1,33.5
51640.0,,,0.042,0.215,0.10300000000000001,28.8,67.8
51650.0,,,0.05,0.155,0.256,66.7,29.0
51660.0,,,0.044000000000000004,0.233,0.349,57.1,35.2
51670.0,,,0.061,0.19899999999999998,0.151,52.7,43.3
51678.0,,,0.06,0.245,0.385,61.8,31.3
51680.0,,,0.049,0.188,0.336,41.8,50.9
51683.0,,,0.034,0.087,0.297,55.2,39.0
51685.0,,,0.033,0.071,0.314,61.7,33.2
51690.0,,,0.063,0.225,0.209,60.1,36.6
51700.0,,,0.046,0.172,0.24800000000000003,59.9,34.6
51710.0,,,0.046,0.209,0.273,68.4,26.4
51720.0,,,0.052000000000000005,0.223,0.17,26.3,70.1
51730.0,,,0.073,0.218,0.17500000000000002,87.5,10.6
51735.0,,,0.034,0.05,0.41500000000000004,22.5,71.5
51740.0,,,0.054000000000000006,0.185,0.219,66.2,29.7
51750.0,,,0.049,0.28600000000000003,0.344,48.5,43.7
51760.0,,,0.043,0.24,0.375,78.8,15.0
51770.0,,,0.040999999999999995,0.193,0.23199999999999998,56.1,38.5
51775.0,,,0.037000000000000005,0.10800000000000001,0.277,34.7,59.6
51790.0,,,0.036000000000000004,0.131,0.33799999999999997,47.8,46.0
51800.0,,,0.040999999999999995,0.113,0.272,54.9,41.0
51810.0,,,0.035,0.083,0.348,44.7,49.1
51820.0,,,0.04,0.149,0.223,41.3,52.6
51830.0,,,0.052000000000000005,0.225,0.552,69.0,25.5
51840.0,,,0.036000000000000004,0.126,0.325,48.8,45.3
53001.0,,,0.057,0.158,0.136,27.4,67.1
53003.0,,,0.042,0.129,0.214,32.2,59.0
53005.0,,,0.055,0.12,0.3,32.7,59.3
53007.0,,,0.048,0.133,0.263,39.3,55.0
53009.0,,,0.068,0.16399999999999998,0.25,45.9,47.6
53011.0,,,0.051,0.102,0.29,46.3,46.3
53013.0,,,0.055999999999999994,0.135,0.265,24.1,68.7
53015.0,,,0.061,0.16399999999999998,0.161,39.2,52.9
53017.0,,,0.057,0.134,0.18300000000000002,31.4,62.9
53019.0,,,0.11,0.17300000000000001,0.17500000000000002,30.6,61.2
53021.0,,,0.063,0.134,0.163,38.1,55.2
53023.0,,,0.053,0.14,0.23,22.4,68.3
53025.0,,,0.063,0.147,0.167,27.5,65.4
53027.0,,,0.071,0.18300000000000002,0.152,42.6,49.6
53029.0,,,0.052000000000000005,0.092,0.324,48.9,43.0
53031.0,,,0.061,0.127,0.399,62.5,29.8
53033.0,,,0.036000000000000004,0.09300000000000001,0.503,72.1,21.7
53035.0,,,0.049,0.083,0.318,51.1,39.4
53037.0,,,0.053,0.142,0.35000000000000003,39.2,53.7
53039.0,,,0.059000000000000004,0.145,0.258,38.4,54.7
53041.0,,,0.066,0.15,0.154,28.9,65.1
53043.0,,,0.049,0.126,0.22899999999999998,21.7,71.9
53045.0,,,0.066,0.145,0.17800000000000002,42.8,48.8
53047.0,,,0.068,0.204,0.18300000000000002,36.5,57.9
53049.0,,,0.07,0.16899999999999998,0.17,43.1,50.0
53051.0,,,0.07400000000000001,0.163,0.201,28.5,64.3
53053.0,,,0.053,0.102,0.26,49.7,42.2
53055.0,,,0.04,0.10300000000000001,0.483,66.6,25.0
53057.0,,,0.055,0.113,0.256,47.6,44.4
53059.0,,,0.061,0.12,0.23199999999999998,39.5,52.1
53061.0,,,0.04,0.073,0.313,54.3,37.6
53063.0,,,0.054000000000000006,0.141,0.294,41.6,49.9
53065.0,,,0.073,0.14800000000000002,0.18600000000000003,26.5,67.3
53067.0,,,0.049,0.105,0.344,53.2,37.8
53069.0,,,0.07200000000000001,0.12300000000000001,0.171,35.3,56.9
53071.0,,,0.049,0.136,0.29100000000000004,38.3,54.6
53073.0,,,0.05,0.13,0.33799999999999997,54.9,37.2
53075.0,,,0.044000000000000004,0.214,0.484,45.5,45.0
53077.0,,,0.068,0.18100000000000002,0.159,39.4,54.8
54001.0,,,0.057999999999999996,0.212,0.153,20.1,74.9
54003.0,,,0.036000000000000004,0.11800000000000001,0.207,28.7,66.0
54005.0,,,0.064,0.214,0.079,20.6,74.9
